Date,SPY,BTC-USD,HYG,LQD,GLD,USO,SLV,DBA,QQQ,IWM,^TNX,^TYX,^FVX,^IRX
2022/12,-0.061245058441708126,-0.024732329462338262,-0.026315861159552912,-0.030617890452811977,0.010724517939896152,-0.004826066041428102,0.0495710647387596,0.011546161714629992,-0.09342231488276365,-0.06739412521951443,0.00303547285191752,0.0031172459542332387,0.003145024184388223,0.003455642842891349
2023/1,0.06738092318837428,0.39182987957882254,0.03470252547759733,0.044366983063262304,0.04881331826662438,0.02483737907059897,-0.0099772934678715,0.015052645883935971,0.11395940289951596,0.1042676036185329,0.003000807918562831,0.003094292449483893,0.0031059713040497705,0.0036047494932434088
2023/2,-0.03539430004723255,-0.024296982604965846,-0.029051632293806823,-0.05132112206559572,-0.06544833769740696,-0.0022268634875257814,-0.1295290135975472,0.004977619746650177,-0.024458379438787915,-0.03244389243232668,0.0029971794042968902,0.0030636787542701605,0.0031381810984458802,0.0037668065583325028
2023/3,0.03711309919566071,0.20433989034804065,0.022742659302980937,0.044999535209921455,0.07296794984008027,-0.02394589776297454,0.14670812801403588,0.005413415945059347,0.10209470886839525,-0.05317909123147629,0.003067707456770652,0.003129727086584655,0.003223079714192556,0.0037987838078228364
2023/4,0.012118214675319563,0.030191490019901762,0.002794398938240078,0.0,0.0014089616076979577,-0.03941933649344672,0.04261108598433328,0.02444987683844618,0.007527732962845397,-0.018377402834007232,0.00282324585009186,0.003000807918562831,0.002897137562047014,0.0038718897654883566
2023/5,0.005631624468470776,-0.031038144438774895,-0.007765454707404711,-0.0015771237359810592,-0.008968820381236657,-0.08895569815434007,-0.05591956371461228,-0.013024624395845237,0.08007693472009815,-0.008727887921628492,0.0029560464362530237,0.0031426090136372764,0.0030225757802311293,0.004119136608644158
2023/6,0.05087475957152387,0.13636402034223272,0.011725104883614713,0.005018595940382095,-0.029875872869438935,0.015987210426814925,-0.04829163263997359,0.014932536730471714,0.04945883122386573,0.06615434545830125,0.0030431296312407596,0.0031482442485855078,0.0032069911767007575,0.004215859062093541
2023/7,0.03154645154338321,-0.044457774554147206,0.012743083961815982,0.0033491545028015877,0.021740375728547805,0.1542829921669623,0.07996193654802201,0.029094362025878184,0.03616080321334142,0.058939585276426655,0.003200152835012071,0.003229112100231024,0.00342234108924111,0.004230577433066873
2023/8,-0.013428857201364065,-0.12617244664414679,0.006820946357201187,-0.0023494031707191865,-0.0024382268925873794,0.02878287418410913,0.00448624809393515,-0.01001818408590226,-0.012539560080977334,-0.04646108341566354,0.003331602622923535,0.0033978586593612636,0.0034716874899360928,0.004296184209100495
2023/9,-0.05254990431255682,0.04523870642865151,-0.017983195412403483,-0.02865849920226591,-0.0480817480026795,0.05122208184083051,-0.08254397462374602,-0.016988100439329457,-0.05116662917872969,-0.07393240848364646,0.003573104575023356,0.003673208554318297,0.003633580521537727,0.0043001589544158225
2023/10,-0.02131938265805087,0.23885402242372805,-0.00439017282897198,-0.015095880778684394,0.08511643360398327,-0.05504475097844415,0.08032952934159249,0.019925871487303605,-0.02876048930845747,-0.054863001378348875,0.0038978422844877514,0.004001179703268631,0.003887861390497571,0.004326784641226489
2023/11,0.0798277337387903,0.06421186566882023,0.03897346275348995,0.060566749360309306,0.02855433300647196,-0.06167224896791388,0.10300428794179994,0.013648823960742287,0.08928170069501529,0.08582132462256263,0.003731218762377253,0.003869893068206842,0.0036760098734771596,0.004288234388855283
2023/12,0.03530819263684169,0.09244127814933281,0.01842349737117703,0.03256513532511516,-0.004374753199947348,-0.037406071891949964,-0.06643803009555778,-0.05812900363470307,0.05021281850970836,0.08544698901542168,0.0033107118359636534,0.0034492242703556553,0.0032721319782471614,0.004231372891578822
